,district,locality,latitude,longitude,id,zip_code,property_sub_type,property_type,price,nb_bedrooms,living_area,surface_of_the_plot,nb_facades,state_of_building,fireplace,equipped_kitchen,garden,garden_surface,terrace,terrace_surface,furnished,swimming_pool
15620,Furnes,Nieuwpoort,51.1314795,2.7512196,11396314,8620,Service_Flat,APARTMENT,210000,1,64,,2,As new,0,1,0,,0,,0,0
15621,Louvain,Leuven,50.8843684,4.697876,20125744,3000,Flat_Studio,APARTMENT,215000,1,30,,,,0,1,0,,0,,1,0
15622,Charleroi,COURCELLES,50.43725,4.3633533,11178395,6180,Apartment,APARTMENT,215020,2,82,,,,0,1,0,,0,,0,0
15623,Liège,Soumagne,50.6162143,5.7372708,20020993,4630,Apartment,APARTMENT,219000,2,102,,2,,0,1,0,,1,14,0,0
15624,Turnhout,Turnhout,51.320273,4.926322,20124491,2300,Apartment,APARTMENT,228000,3,87,,3,Good,0,1,0,,1,3,0,0
15625,Hasselt,Hasselt,50.9250269,5.3246275,11413822,3500,Apartment,APARTMENT,229000,2,79,,,To be done up,0,0,0,,1,16,0,0
15626,Bruges,Brugge,51.2149183,3.2048211,11328179,8000,Apartment,APARTMENT,229000,2,86,,,Good,0,0,0,,0,,0,0
15627,Anvers,Kapellen,51.3069777,4.419402,20063957,2950,Apartment,APARTMENT,235000,2,87,,,Good,0,0,0,,1,6,0,0
15628,Furnes,LA PANNE,51.1017394,2.5866038,20271815,8660,Flat_Studio,APARTMENT,235000,,38,,,,0,0,0,,0,,0,0
15629,Malines,Mechelen,51.0369965,4.4717769,20139717,2800,Apartment,APARTMENT,245000,2,80,,1,Just renovated,0,1,0,,1,1,0,0
15630,Ostende,Oostende,51.22735160000001,2.9147472,20292052,8400,Apartment,APARTMENT,250000,1,86,,2,Good,0,1,0,,0,,0,0
15631,Roulers,Roeselare,50.9594441,3.1025148,20061389,8800,Apartment,APARTMENT,255000,1,71,,2,As new,0,1,0,,1,18,0,0
15632,Bruxelles,Berchem-Ste-Agathe,50.8640574,4.3057333,20168669,1082,Apartment,APARTMENT,259000,2,,,,Good,0,1,0,,0,,0,0
15633,Waremme,Saint-Georges-sur-Meuse,50.5899413,5.3464513,20060459,4470,Apartment,APARTMENT,260000,3,120,,3,,0,1,0,,1,8,0,0
15634,Soignies,La Louvière,,,20231107,7100,Apartment,APARTMENT,260000,2,96,,,As new,0,0,0,,0,,0,0
15635,Charleroi,COURCELLES,50.43725,4.3633533,11178389,6180,Apartment,APARTMENT,263900,3,101,,,,0,1,0,,0,,0,0
15636,Turnhout,Geel,51.169086,4.984433999999999,20229117,2440,Apartment,APARTMENT,264000,2,90,,,As new,0,0,0,,1,10,0,0
15637,Bruxelles,Auderghem - Oudergem,50.8135463,4.4139781,20253695,1160,Apartment,APARTMENT,265000,2,,,4,As new,0,1,0,,1,25,0,0
15638,Anvers,Deurne (2100),51.2200076,4.4599712,20261487,2100,Apartment,APARTMENT,265000,2,72,,,,0,1,0,,0,,0,0
15639,Ostende,Middelkerke,51.1855406,2.8217182,20146660,8430,Duplex,APARTMENT,265000,3,92,,,As new,0,0,0,,1,6,0,0
15640,Anvers,Antwerpen,51.2010172,4.3907475,20236015,2018,Apartment,APARTMENT,269000,2,80,,2,Good,0,0,0,,1,15,0,0
15641,Nivelles,Jodoigne,,,11354538,1370,Apartment,APARTMENT,270000,2,83,,3,Good,0,1,0,,1,50,0,0
15642,Turnhout,Vosselaar,51.3146433,4.8858119,20123077,2350,Ground_Floor,APARTMENT,275000,3,108,,,Good,0,0,0,,0,,0,0
15643,Anvers,Berchem,51.1793324,4.4269611,20183325,2600,Apartment,APARTMENT,275000,2,86,,,As new,0,1,0,,0,,0,0
15644,Anvers,Rumst,51.0795139,4.3989829,20255692,2840,Apartment,APARTMENT,275000,2,75,,,,0,1,0,,0,,0,0
15645,Anvers,Rumst,51.0795139,4.3989829,20255691,2840,Apartment,APARTMENT,275000,2,75,,,,0,1,0,,0,,0,0
15646,Hasselt,Hasselt,50.940303,5.3068465,20193689,3511,Apartment,APARTMENT,279000,3,110,,,As new,0,0,0,,1,2,0,0
15647,Anvers,Wilrijk,51.1773712,4.421238900000001,20146841,2610,Apartment,APARTMENT,280000,3,129,,2,To renovate,1,0,0,,0,,0,0
15648,Bruxelles,Jette,50.8937213,4.3196954,20156433,1090,Apartment,APARTMENT,285000,3,,,,Good,0,1,0,,0,,0,0
15649,Hasselt,Beringen,51.068747,5.235561000000001,20256924,3582,Apartment,APARTMENT,285000,3,138,,,As new,0,0,0,,1,38,0,0
15650,Hasselt,Beringen,51.0588141,5.2733468,11462417,3582,Apartment,APARTMENT,285000,4,137,,,As new,0,0,0,,1,32,0,0
15651,Hasselt,Diepenbeek,50.9086654,5.4221029,20289670,3590,Apartment,APARTMENT,295000,2,105,,,As new,0,0,0,,1,17,0,0
15652,Anvers,Antwerpen,,,20278877,2060,Apartment,APARTMENT,297000,2,73,,2,,0,1,0,,1,11,0,0
15653,Bruxelles,Ixelles,,,20104511,1050,Ground_Floor,APARTMENT,299000,2,80,,2,Good,0,1,1,25,0,,1,0
15654,Bruxelles,JETTE,,,20256313,1090,Apartment,APARTMENT,299000,1,116,,2,Good,1,0,0,,1,12,0,0
15655,Nivelles,Wavre,,,20055204,1300,Apartment,APARTMENT,299000,2,96,,2,As new,0,1,0,,1,24,0,0
15656,Liège,ANS,50.6581124,5.5250902,20057608,4430,Apartment,APARTMENT,299000,3,134,,,,0,1,0,,1,6,0,0
15657,Roulers,Roeselare,50.9594441,3.1025148,20061354,8800,Apartment,APARTMENT,310000,2,87,,2,As new,0,1,0,,1,29,0,0
15658,Bruxelles,Schaerbeek,,,20125654,1030,Apartment,APARTMENT,315000,2,107,,4,As new,0,1,0,,0,,0,0
15659,Turnhout,Dessel,51.2349413,5.1138625,20227272,2480,Apartment,APARTMENT,315000,2,107,,2,As new,0,1,0,,1,25,0,0
15660,Ostende,Oostende,51.2189508,2.8857648,20092523,8400,Penthouse,APARTMENT,315000,,65,,,As new,0,0,0,,1,55,0,0
15661,Anvers,Antwerpen,51.175432,4.4322937,20321753,2610,Apartment,APARTMENT,320000,2,80,,1,Just renovated,0,0,0,,1,4,0,0
15662,Anvers,Mortsel,51.1736713,4.4480553,20306036,2640,Apartment,APARTMENT,329000,2,94,,,Good,0,1,0,,1,20,0,0
15663,Bruxelles,Anderlecht,,,11091482,1070,Ground_Floor,APARTMENT,330000,3,130,,3,As new,0,1,1,103,0,,0,0
15664,Bruxelles,Molenbeek-Saint-Jean,,,11047310,1080,Ground_Floor,APARTMENT,330000,3,130,,3,As new,0,1,1,103,0,,0,0
15665,Hal-Vilvorde,Dilbeek,,,11091483,1700,Ground_Floor,APARTMENT,330000,3,130,,3,As new,0,1,1,103,0,,0,0
15666,Hasselt,Beringen,51.044079,5.227128,20178199,3580,Apartment,APARTMENT,330000,2,106,,,As new,0,0,0,,0,,0,0
15667,Courtrai,Harelbeke,50.8587927,3.3078796,20050631,8530,Apartment,APARTMENT,349000,3,116,,3,As new,0,0,0,,1,53,0,0
15668,Hasselt,Hasselt,50.9333997,5.3463639,20266153,3500,Duplex,APARTMENT,360000,3,172,,,As new,0,0,0,,1,7,0,0
15669,Nivelles,RIXENSART,,,20186716,1330,Duplex,APARTMENT,370000,3,143,,2,Good,1,1,0,,1,25,0,0
15670,Termonde,LEBBEKE,51.0011382,4.1486483,10643936,9280,Apartment,APARTMENT,384000,3,152,,,,0,0,1,77,0,,0,0
15671,Bruxelles,Anderlecht,50.8345524,4.3254337,20301788,1070,Apartment,APARTMENT,390000,2,100,,3,Good,0,1,0,,0,,0,0
15672,Saint-Nicolas,Rupelmonde,,,10908250,9150,Apartment,APARTMENT,395000,2,115,,,As new,0,0,0,,0,,0,0
15673,Turnhout,Turnhout,51.3197267,4.9200095,20361600,2300,Apartment,APARTMENT,221500,2,88,,,,0,0,0,,1,7,0,0
15674,Anvers,Mortsel,51.177892,4.4652063,20330963,2640,Apartment,APARTMENT,265000,2,86,,,As new,0,0,0,,0,,0,0
15675,Anvers,Antwerpen Deurne,51.2288874,4.460604300000001,20290231,2100,Apartment,APARTMENT,235000,2,85,,2,Good,0,1,0,,1,6,0,0
15676,Bruxelles,Molenbeek-Saint-Jean,50.8614386,4.3357637,20315360,1080,Ground_Floor,APARTMENT,259000,2,75,,2,,0,1,0,,1,21,0,0
15677,Anvers,Schilde,51.2335305,4.5840208,20316658,2970,Flat_Studio,APARTMENT,209500,,51,,2,,0,1,0,,0,,0,0
15678,Louvain,Tienen,50.804395,4.9425271,20293368,3300,Apartment,APARTMENT,229000,2,74,,2,Just renovated,0,0,0,,0,,0,0
15679,Malines,Putte,51.0531297,4.625283599999999,20338556,2580,Apartment,APARTMENT,264000,2,,,3,Good,0,0,1,120,1,4,0,0
15680,Hasselt,Leopoldsburg,51.119946,5.2621531,20348652,3970,Apartment,APARTMENT,349000,5,122,,2,,0,0,0,,0,,0,0
15681,Turnhout,Turnhout,51.32351190000001,4.9467392,8877909,2300,Service_Flat,APARTMENT,209000,1,63,,,As new,0,0,0,,0,,0,0
15682,Ostende,Wenduine,51.303221,3.084231,20219713,8420,Apartment,APARTMENT,209000,1,60,,,As new,0,0,0,,1,5,0,0
15683,Alost,Ninove,50.8355116,4.0166457,20274396,9400,Apartment,APARTMENT,209000,2,80,,,Good,0,1,0,,1,3,0,0
15684,Bruxelles,Bruxelles,,,11347390,1070,Ground_Floor,APARTMENT,210000,1,87,,2,Good,0,0,1,22,1,22,0,0
15685,Anvers,Berchem,51.1800361,4.4325695,20151782,2600,Apartment,APARTMENT,210000,2,81,,2,As new,0,1,0,,0,,0,0
15686,Malines,Bornem,,,10736695,2880,Apartment,APARTMENT,210000,1,62,,,As new,0,0,0,,0,,0,0
15687,Bruges,Blankenberge,51.3113701,3.130425,11020380,8370,Apartment,APARTMENT,215000,1,57,,,,0,0,0,,0,,0,0
15688,Bruges,Blankenberge,51.3113701,3.130425,11022721,8370,Apartment,APARTMENT,215000,1,57,,,,0,0,0,,0,,0,0
15689,Bruges,Blankenberge,51.3113701,3.130425,11020381,8370,Apartment,APARTMENT,215000,1,57,,,,0,0,0,,0,,0,0
15690,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900990,7100,Apartment,APARTMENT,215117,2,84,,,,0,1,0,,1,1,0,0
15691,Turnhout,Mol,51.18246860000001,5.110666699999999,20224603,2400,Apartment,APARTMENT,216000,2,93,,,As new,0,0,0,,0,,0,0
15692,Bruxelles,Laeken,,,11432344,1020,Apartment,APARTMENT,219000,2,65,,3,As new,0,1,0,,0,,0,0
15693,Bruxelles,Jette,,,11432343,1090,Apartment,APARTMENT,219000,2,65,,3,As new,0,1,0,,0,,0,0
15694,Saint-Nicolas,Kruibeke,51.14250819999999,4.2976249,20222265,9150,Apartment,APARTMENT,219000,3,90,,,Good,0,0,0,,0,,0,0
15695,Alost,Haaltert,50.9066114,4.0244402,20292297,9450,Apartment,APARTMENT,219000,2,100,,2,As new,0,0,0,,1,9,0,0
15696,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900985,7100,Apartment,APARTMENT,220778,2,84,,,,0,1,0,,1,1,0,0
15697,Turnhout,Turnhout,51.3222063,4.9490606,20113188,2300,Apartment,APARTMENT,222500,2,142,,2,Good,0,1,0,,0,,0,0
15698,Louvain,Lubbeek,50.8791608,4.843312,20200207,3210,Apartment,APARTMENT,224649,1,65,,2,Good,0,1,0,,0,,0,0
15699,Bruxelles,Uccle,,,20301211,1180,Apartment,APARTMENT,225000,1,60,,1,To be done up,0,0,0,,1,6,0,0
15700,Turnhout,Beerse,51.3196549,4.854957400000001,11484075,2340,Apartment,APARTMENT,225000,2,103,,2,To be done up,0,0,0,,0,,0,0
15701,Hasselt,Beringen,51.0601924,5.1960902,20280912,3583,Apartment,APARTMENT,225000,3,138,,2,Good,0,0,0,,1,13,0,0
15702,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900987,7100,Apartment,APARTMENT,225902,2,84,,,,0,0,0,,1,1,0,0
15703,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900991,7100,Apartment,APARTMENT,227249,2,84,,,,0,1,0,,1,1,0,0
15704,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900992,7100,Apartment,APARTMENT,227964,3,93,,,,0,1,0,,1,6,0,0
15705,Hasselt,Heusden-Zolder,51.0410911,5.3018402,20256699,3550,Apartment,APARTMENT,229000,2,123,,,Good,0,1,0,,0,,0,0
15706,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900988,7100,Apartment,APARTMENT,230667,3,93,,,,0,0,0,,1,6,0,0
15707,Louvain,Lubbeek,50.8791608,4.843312,20200202,3210,Apartment,APARTMENT,231837,1,65,,2,Good,0,1,0,,1,10,0,0
15708,Turnhout,Mol,51.1895496,5.1223095,11476186,2400,Ground_Floor,APARTMENT,240000,2,103,,,As new,0,0,0,,0,,0,0
15709,Turnhout,Turnhout,51.3208874,4.9328232,20074438,2300,Apartment,APARTMENT,245000,2,80,,,As new,0,0,0,,1,24,0,0
15710,Turnhout,Balen,51.17202169999999,5.1595938,11183360,2490,Apartment,APARTMENT,249000,2,98,,2,As new,0,1,0,,0,,0,0
15711,Bruxelles,Jette,,,11161830,1090,Apartment,APARTMENT,259000,2,76,,2,Just renovated,0,1,0,,0,,0,0
15712,Anvers,Antwerpen Wilrijk,51.1774746,4.4234783,20169750,2610,Apartment,APARTMENT,259000,2,116,,2,Good,0,1,0,,1,3,0,0
15713,Nivelles,WATERLOO,50.7046809,4.4016768,20267009,1410,Apartment,APARTMENT,260000,2,75,,,,0,1,0,,0,,0,0
15714,Turnhout,Retie,51.2689564,5.0866261,11443365,2470,Apartment,APARTMENT,260000,1,70,,3,As new,0,1,0,,1,17,0,0
15715,Malines,Walem,51.0685938,4.4556065,10066691,2800,Apartment,APARTMENT,260000,2,98,,,As new,0,0,0,,0,,0,0
15716,Malines,Bornem,,,10834237,2880,Service_Flat,APARTMENT,260000,2,88,,2,As new,0,1,0,,0,,0,0
15717,Bruxelles,Koekelberg,50.8665584,4.3146441,20268415,1081,Apartment,APARTMENT,265000,2,96,,2,,0,0,0,,1,4,0,0
15718,Turnhout,Geel,51.1549051,4.9906143,20283603,2440,Apartment,APARTMENT,265000,2,103,,3,Good,0,1,0,,0,,0,0
15719,Anvers,Brasschaat,51.317155,4.504669,20313758,2930,Apartment,APARTMENT,268000,1,60,,2,Just renovated,0,0,0,,1,26,0,0
15720,Turnhout,Balen,51.17202169999999,5.1595938,20045249,2490,Ground_Floor,APARTMENT,275000,3,134,,2,As new,0,1,0,,0,,0,0
15721,Louvain,Rotselaar,50.9544163,4.7180431,20274654,3110,Apartment,APARTMENT,275000,1,65,,3,As new,0,1,0,,0,,0,0
15722,Bruxelles,Molenbeek-Saint-Jean,,,20265520,1080,Apartment,APARTMENT,279000,3,119,,2,As new,0,1,0,,1,8,0,0
15723,Bruxelles,Molenbeek-Saint-Jean,,,20165228,1080,Duplex,APARTMENT,279000,3,106,,2,Good,0,1,1,53,0,,0,0
15724,Bruxelles,Berchem-Sainte-Agathe,,,20265521,1082,Apartment,APARTMENT,279000,3,119,,2,As new,0,1,0,,1,8,0,0
15725,Turnhout,Mol,51.1949839,5.1150636,11160740,2400,Duplex,APARTMENT,284000,3,210,,,To be done up,0,0,0,,1,11,0,0
15726,Bruxelles,Molenbeek-Saint-Jean,,,10921931,1080,Ground_Floor,APARTMENT,285000,2,,,2,Good,0,1,1,25,1,10,1,0
15727,Bruxelles,Woluwe-Saint-Lambert,50.8384491,4.4341893,20202030,1200,Apartment,APARTMENT,285000,1,,,2,,0,1,1,80,1,20,1,0
15728,Louvain,Aarschot,50.99313979999999,4.841190399999999,20115327,3200,Apartment,APARTMENT,285000,2,81,,,Just renovated,0,1,0,,1,6,0,0
15729,Bruxelles,Molenbeek-Saint-Jean,,,20216852,1080,Ground_Floor,APARTMENT,289000,3,90,,2,As new,0,1,0,,1,9,0,0
15730,Charleroi,PETIT-ROEULX-LEZ-NIVELLES,50.5544163,4.3145817,11087129,7181,Apartment,APARTMENT,298000,2,115,,,,0,1,0,,0,,0,0
15731,Turnhout,Vosselaar,51.3057338,4.8870458,11094400,2350,Apartment,APARTMENT,299000,2,81,,,As new,0,1,0,,1,20,0,0
15732,Louvain,Lubbeek,50.8791608,4.843312,20200205,3210,Apartment,APARTMENT,299621,2,89,,2,Good,0,1,0,,0,,0,0
15733,Louvain,Lubbeek,50.8791608,4.843312,20200208,3210,Apartment,APARTMENT,308684,2,89,,2,Good,0,1,0,,0,,0,0
15734,Tournai,Tournai,50.60687249999999,3.3836169,20060500,7500,Apartment,APARTMENT,310000,2,,,,Good,0,0,0,,0,,0,0
15735,Louvain,Lubbeek,50.8791608,4.843312,20200206,3210,Apartment,APARTMENT,315635,2,89,,2,Good,0,1,0,,1,10,0,0
15736,Soignies,LA LOUVIÈRE,50.4731992,4.205108,10900989,7100,Apartment,APARTMENT,322003,3,133,,,,0,1,0,,1,52,0,0
15737,Bruxelles,Laeken,50.892827,4.3324254,20015595,1020,Duplex,APARTMENT,325000,3,127,,2,,1,1,0,,1,17,0,0
15738,Bruxelles,Laeken,50.892827,4.3324254,20003862,1020,Duplex,APARTMENT,325000,3,127,,2,,1,1,0,,1,17,0,0
15739,Anvers,Antwerpen,51.2409139,4.4361717,20052439,2170,Apartment,APARTMENT,325000,3,110,,2,As new,0,1,0,,1,5,0,0
15740,Louvain,Leuven Wilsele,50.927191,4.7229984,20191343,3012,Apartment,APARTMENT,327500,3,120,,2,Just renovated,0,1,0,,1,4,0,0
15741,Turnhout,Mol,51.1852892,5.1158955,20243745,2400,Apartment,APARTMENT,329000,2,154,,,Good,0,0,0,,0,,0,0
15742,Hal-Vilvorde,Opwijk,50.9707537,4.1922903,20230628,1745,Ground_Floor,APARTMENT,330000,2,100,,,,0,1,1,40,1,22,0,0
15743,Gand,Gent Sint-Amandsberg,51.0496695,3.7611924,20238662,9040,Apartment,APARTMENT,330000,2,80,,2,Good,0,1,0,,1,2,0,0
15744,Anvers,Antwerpen,51.2240125,4.4149001,20296331,2000,Apartment,APARTMENT,335000,2,100,,,Good,0,1,0,,1,5,0,0
15745,Ostende,Oostende,51.2280671,2.9178964,11379276,8400,Apartment,APARTMENT,335000,3,195,,,As new,0,0,0,,0,,0,0
15746,Bruxelles,Uccle,50.794505,4.3528519,20207616,1180,Penthouse,APARTMENT,350000,2,,,2,,0,0,0,,1,5,0,0
15747,Ostende,Middelkerke Westende,51.1689251,2.7778303,20191592,8434,Apartment,APARTMENT,350000,3,109,,2,As new,0,1,0,,0,,0,0
15748,Malines,Bornem,51.0912298,4.2311808,20080406,2880,Apartment,APARTMENT,359000,2,102,,2,As new,0,1,0,,1,20,0,0
15749,Liège,VISÉ,50.7397208,5.674477,10983670,4600,Apartment,APARTMENT,359500,2,110,,4,,0,0,0,,1,21,0,0
15750,Malines,Bornem,51.0951602,4.232031699999999,20080635,2880,Apartment,APARTMENT,380000,2,125,,2,As new,0,1,0,,1,23,0,0
15751,Furnes,Nieuwpoort,51.1416406,2.734143,20019986,8620,Apartment,APARTMENT,389000,2,80,,2,As new,0,0,0,,1,25,0,0
15752,Hasselt,Diepenbeek,50.9068456,5.4184689,20268402,3590,Duplex,APARTMENT,390000,3,147,,2,As new,0,1,0,,1,62,0,0
15753,Bruxelles,Berchem-Sainte-Agathe,50.8649395,4.2964695,20362640,1082,Triplex,APARTMENT,390000,5,,,2,To be done up,0,0,0,,1,45,0,0
15754,Maaseik,Pelt,51.20765919999999,5.4280551,20330905,3900,Apartment,APARTMENT,245000,2,100,,,,0,0,0,,0,,0,0
15755,Anvers,Lint,,,20344655,2547,Duplex,APARTMENT,209000,1,73,,2,Good,0,1,0,,0,,0,0
15756,Roulers,Roeselare,50.9403997,3.1172457,20306704,8800,Apartment,APARTMENT,200000,3,112,,3,,0,0,0,,0,,0,0
15757,Anvers,Antwerpen,51.25198899999999,4.4414351,20313881,2170,Apartment,APARTMENT,210000,2,93,,2,,0,1,0,,1,12,0,0
15758,Louvain,Herent,50.90411140000001,4.6732076,20284764,3020,Flat_Studio,APARTMENT,225000,,49,,2,As new,0,0,0,,0,,0,0
15759,Furnes,Nieuwpoort,51.14947950000001,2.7203473,20268253,8620,Apartment,APARTMENT,299000,2,81,,,Good,0,0,0,,0,,0,0
15760,Anvers,Wommelgem,51.1992869,4.516036199999999,20229006,2160,Ground_Floor,APARTMENT,335000,2,95,,,Good,0,0,0,,0,,0,0
15761,Hal-Vilvorde,Wolvertem (Meise),50.9485653,4.3150112,20284680,1861,Apartment,APARTMENT,265000,4,120,,2,,0,0,0,,1,9,0,0
15762,Bruxelles,Forest,,,20353232,1190,Apartment,APARTMENT,219000,1,62,,2,As new,0,0,0,,0,,0,0
15763,Verviers,Thimister-Clermont,50.6657656,5.8460627,20296345,4890,Apartment,APARTMENT,325000,3,136,,3,,0,1,0,,1,5,0,0
15764,Malines,Bornem,,,10655907,2880,Apartment,APARTMENT,215000,1,62,,,As new,0,0,0,,0,,0,0
15765,Bruxelles,Laeken,50.8996909,4.3664936,20220301,1020,Apartment,APARTMENT,220000,2,80,,3,,0,1,0,,1,2,0,0
15766,Bruxelles,Laeken,50.8996909,4.3664936,20214158,1020,Apartment,APARTMENT,220000,2,80,,3,,0,1,0,,1,2,0,0
15767,Turnhout,Turnhout,51.3214482,4.9377678,20270716,2300,Apartment,APARTMENT,220000,2,112,,2,Good,0,1,0,,0,,0,0
15768,Bruxelles,Schaerbeek,,,20100183,1030,Apartment,APARTMENT,225000,2,82,,2,Good,0,1,0,,0,,0,0
15769,Anvers,Antwerpen Borgerhout,51.2091611,4.449845,20193242,2140,Apartment,APARTMENT,225000,2,105,,2,Good,0,1,0,,1,6,0,0
15770,Liège,Barchon,50.6624985,5.7022241,11461263,4671,Apartment,APARTMENT,225000,1,80,,3,,0,1,0,,1,12,0,0
15771,Bastogne,GOUVY,,,10633480,6670,Apartment,APARTMENT,230000,4,127,,4,,0,0,1,86,1,5,0,0
15772,Bruxelles,Laeken,50.898524,4.371187,11357985,1020,Apartment,APARTMENT,239000,2,87,,4,,0,1,0,,1,18,0,0
15773,Eeklo,Zelzate,51.2057683,3.8094828,11400250,9060,Apartment,APARTMENT,239000,2,80,,,As new,0,0,0,,0,,0,0
15774,Bastogne,GOUVY,,,20290595,6670,Apartment,APARTMENT,240000,4,127,,4,,0,0,1,131,1,5,0,0
15775,Bruxelles,Schaerbeek,,,11084523,1030,Apartment,APARTMENT,249000,3,80,,2,As new,0,1,0,,0,,1,0
15776,Bruxelles,Koekelberg,,,20107791,1081,Apartment,APARTMENT,249000,2,93,,2,To be done up,0,1,0,,1,5,0,0
15777,Bruxelles,Berchem-Sainte-Agathe,,,20107893,1082,Apartment,APARTMENT,249000,2,93,,2,To be done up,0,1,0,,1,5,0,0
15778,Turnhout,Vosselaar,51.3098137,4.8871254,20234843,2350,Apartment,APARTMENT,249000,2,90,,2,Good,0,1,0,,0,,0,0
15779,Bruxelles,ETTERBEEK,,,20168913,1040,Ground_Floor,APARTMENT,250000,2,82,,2,To renovate,0,0,0,,1,2,0,0
15780,Eeklo,Maldegem,51.2065403,3.4479738,11089391,9990,Ground_Floor,APARTMENT,257000,2,71,,,As new,0,1,1,28,0,,0,0
15781,Bruxelles,Molenbeek-Saint-Jean,,,11063476,1080,Apartment,APARTMENT,265000,3,130,,3,As new,0,1,0,,0,,0,0
15782,Bruxelles,Berchem-Sainte-Agathe,50.8658064,4.3067007,20319588,1082,Apartment,APARTMENT,265000,2,101,,4,,0,1,0,,1,15,0,0
15783,Nivelles,Perwez,,,20210444,1360,Apartment,APARTMENT,265000,2,88,,,As new,0,1,0,,0,,0,0
15784,Namur,Gembloux,50.5673927,4.6899364,20245312,5030,Apartment,APARTMENT,265000,3,,,,,0,0,0,,1,13,0,0
15785,Malines,Bornem,,,10655908,2880,Apartment,APARTMENT,288000,1,86,,,As new,0,0,0,,0,,0,0
15786,Tongres,Borgloon,50.7980132,5.362307899999999,20317390,3840,Apartment,APARTMENT,288000,2,,,4,As new,0,0,0,,1,1,0,0
15787,Saint-Nicolas,Beveren-Waas,,,10004963,9120,Apartment,APARTMENT,289000,2,83,,,As new,0,0,0,,1,13,0,0
15788,Saint-Nicolas,Beveren-Waas,,,10002546,9120,Apartment,APARTMENT,289000,2,86,,,As new,0,0,0,,0,,0,0
15789,Saint-Nicolas,Beveren-Waas,,,10002547,9120,Apartment,APARTMENT,289000,2,88,,,As new,0,0,0,,0,,0,0
15790,Bruxelles,NEDER-OVER-HEEMBEEK (BRU.),,,20273964,1120,Apartment,APARTMENT,295000,2,95,,2,To be done up,0,0,0,,1,32,0,0
15791,Bruxelles,Woluwe-Saint-Lambert,,,20283826,1030,Apartment,APARTMENT,299000,1,68,,2,As new,0,1,0,,1,17,0,0
15792,Bruxelles,Schaerbeek,,,20283654,1030,Apartment,APARTMENT,299000,1,68,,2,As new,0,1,0,,1,17,0,0
15793,Bruxelles,Schaerbeek,50.8717856,4.3888066,20291853,1030,Ground_Floor,APARTMENT,300000,1,69,,,,0,1,1,7,1,23,0,0
15794,Malines,Tisselt,,,11289228,2830,Apartment,APARTMENT,305000,2,96,,,As new,0,0,1,97,1,14,0,0
15795,Eeklo,Maldegem,51.2065403,3.4479738,11089398,9990,Ground_Floor,APARTMENT,315000,2,85,,,As new,0,1,1,48,0,,0,0
15796,Bruxelles,Koekelberg,50.8622542,4.3156753,20326130,1081,Apartment,APARTMENT,329000,3,122,,,,0,1,0,,1,6,0,0
15797,Tongres,Kortessem,50.8555988,5.385235199999999,20272178,3720,Apartment,APARTMENT,340776,2,87,,3,,0,0,0,,1,24,0,0
15798,Termonde,Hamme,51.0587618,4.152429199999999,20280916,9220,Apartment,APARTMENT,345000,1,96,,,As new,0,0,0,,1,8,0,0
15799,Turnhout,Hoogstraten,51.3976738,4.7602851,20220068,2320,Apartment,APARTMENT,349000,2,101,,,Good,0,0,0,,0,,0,0
15800,Turnhout,Turnhout,51.3242653,4.9406173,20080105,2300,Ground_Floor,APARTMENT,355000,2,128,,2,As new,0,1,1,40,1,12,0,0
15801,Malines,Tisselt,,,11289227,2830,Apartment,APARTMENT,355000,2,111,,,As new,0,0,1,70,1,28,0,0
15802,Ostende,MIDDELKERKE,51.183524,2.8129757,10343565,8430,Apartment,APARTMENT,360000,2,67,,,,0,1,0,,1,18,0,0
15803,Maaseik,Bocholt,51.1732671,5.5817767,11468127,3950,Apartment,APARTMENT,370000,2,135,,,Good,0,0,0,,0,,0,0
15804,Maaseik,Bocholt,51.1732671,5.5817767,11468149,3950,Apartment,APARTMENT,375000,3,135,,,Good,0,0,0,,0,,0,0
15805,Furnes,Sint-Idesbald,51.106194,2.6159684,20061961,8670,Ground_Floor,APARTMENT,375000,2,83,,2,Good,0,0,1,28,1,13,0,0
15806,Furnes,Sint-Idesbald,51.106194,2.6159684,20061948,8670,Ground_Floor,APARTMENT,380000,2,81,,2,Good,0,0,1,28,1,13,0,0
15807,Malines,Bornem,,,10668455,2880,Apartment,APARTMENT,389000,2,109,,,As new,0,0,0,,0,,0,0
15808,Louvain,Leuven,50.882037,4.701448099999999,20138582,3000,Apartment,APARTMENT,395000,2,75,,,As new,0,1,0,,1,5,1,0
15809,Louvain,Herent,50.8927425,4.6297959,20124630,3020,Apartment,APARTMENT,215000,1,51,,3,To be done up,0,0,0,,0,,0,0
15810,Gand,Destelbergen,51.0568515,3.806660399999999,20360291,9070,Apartment,APARTMENT,345000,2,82,,,,0,0,0,,0,,0,0
15811,Gand,Destelbergen,51.0568515,3.806660399999999,20360287,9070,Apartment,APARTMENT,365000,2,95,,,,0,0,0,,0,,0,0
