Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province
345000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,1,53.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
429172,9052,APARTMENT,APARTMENT,GOOD,2,100.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders
289000,2275,APARTMENT,DUPLEX,GOOD,2,124.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Lille,Antwerp
289000,9400,APARTMENT,GROUND_FLOOR,AS_NEW,2,87.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Ninove,East Flanders
275000,9400,HOUSE,HOUSE,TO_RENOVATE,3,173.0,0,0.0,0.0,425.0,2.0,0.0,0.0,Ninove,East Flanders
240000,1790,HOUSE,HOUSE,TO_RENOVATE,3,200.0,0,1.0,1.0,552.0,2.0,0.0,0.0,Affligem,Flemish Brabant
125000,1370,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jodoigne,Walloon Brabant
137500,1030,APARTMENT,APARTMENT,GOOD,1,28.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Schaerbeek,Brussels Capital
169000,3600,APARTMENT,SERVICE_FLAT,GOOD,1,54.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg
350000,8730,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Beernem,Other
209000,4020,HOUSE,TOWN_HOUSE,AS_NEW,2,124.0,1,1.0,1.0,193.0,2.0,0.0,0.0,Liège,Liège
361000,3620,APARTMENT,APARTMENT,GOOD,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Lanaken,Limburg
335000,8800,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
199900,2170,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
265000,9450,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Haaltert,East Flanders
389900,2100,HOUSE,HOUSE,AS_NEW,4,161.0,0,1.0,0.0,102.0,2.0,0.0,0.0,Antwerpen,Antwerp
265000,6700,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Arlon,Luxembourg
239883,3600,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg
195000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,24.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant
499000,8300,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
199000,6900,HOUSE,HOUSE,JUST_RENOVATED,2,106.0,0,1.0,1.0,249.0,3.0,0.0,0.0,Marche-en-Famenne,Luxembourg
235000,6880,APARTMENT,APARTMENT,GOOD,2,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bertrix,Luxembourg
645000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,3,170.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
399000,2110,APARTMENT,APARTMENT,GOOD,2,120.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wijnegem,Antwerp
372000,9820,HOUSE,HOUSE,AS_NEW,2,116.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Merelbeke,East Flanders
339000,2660,APARTMENT,APARTMENT,AS_NEW,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
350000,7000,HOUSE,APARTMENT_BLOCK,GOOD,3,228.0,0,0.0,0.0,106.0,2.0,0.0,0.0,Mons,Hainaut
745000,2800,HOUSE,HOUSE,AS_NEW,4,260.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Mechelen,Antwerp
335000,8500,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other
475000,3740,APARTMENT,LOFT,GOOD,3,136.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Bilzen,Limburg
379000,2800,HOUSE,HOUSE,AS_NEW,3,120.0,0,0.0,1.0,131.0,2.0,0.0,0.0,Mechelen,Antwerp
159000,6001,HOUSE,HOUSE,GOOD,4,148.0,0,1.0,0.0,520.0,3.0,0.0,0.0,Charleroi,Hainaut
505000,1330,APARTMENT,GROUND_FLOOR,AS_NEW,2,112.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Rixensart,Walloon Brabant
680000,1200,APARTMENT,DUPLEX,AS_NEW,3,152.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital
799000,8300,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,227.0,2.0,0.0,0.0,Knokke-Heist,Other
469000,9810,HOUSE,HOUSE,GOOD,3,179.0,0,0.0,0.0,333.0,3.0,0.0,0.0,Nazareth,East Flanders
279000,6940,APARTMENT,DUPLEX,JUST_RENOVATED,2,120.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Durbuy,Luxembourg
295000,9940,APARTMENT,GROUND_FLOOR,AS_NEW,1,80.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
289000,4280,HOUSE,HOUSE,GOOD,2,130.0,0,1.0,1.0,500.0,4.0,0.0,0.0,Hannut,Other
105000,5500,HOUSE,HOUSE,GOOD,2,83.0,0,0.0,0.0,175.0,4.0,0.0,0.0,Dinant,Namur
245000,9050,HOUSE,HOUSE,TO_BE_DONE_UP,3,125.0,0,0.0,1.0,140.0,2.0,0.0,0.0,Gent,East Flanders
388000,9700,HOUSE,HOUSE,GOOD,4,153.0,0,1.0,1.0,206.0,2.0,0.0,0.0,Oudenaarde,East Flanders
299000,1090,APARTMENT,APARTMENT,GOOD,3,109.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital
380000,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
250000,1400,HOUSE,HOUSE,GOOD,1,90.0,0,0.0,1.0,333.0,3.0,0.0,0.0,Nivelles,Walloon Brabant
349000,2627,HOUSE,TOWN_HOUSE,GOOD,3,164.0,0,1.0,1.0,75.0,3.0,0.0,0.0,Schelle,Antwerp
160000,5670,HOUSE,HOUSE,GOOD,2,145.0,0,1.0,1.0,295.0,3.0,0.0,0.0,Viroinval,Namur
349000,1770,HOUSE,HOUSE,TO_BE_DONE_UP,4,202.0,0,1.0,1.0,374.0,3.0,0.0,0.0,Liedekerke,Flemish Brabant
230000,1083,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital
445000,1190,APARTMENT,FLAT_STUDIO,GOOD,3,143.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital
375000,1030,HOUSE,HOUSE,TO_RENOVATE,4,195.0,0,0.0,1.0,100.0,3.0,0.0,0.0,Schaerbeek,Brussels Capital
170000,1070,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
150000,1050,APARTMENT,KOT,AS_NEW,1,17.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
249000,9900,HOUSE,HOUSE,TO_BE_DONE_UP,3,185.0,0,0.0,0.0,200.0,3.0,0.0,0.0,Eeklo,East Flanders
199000,4520,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,1.0,707.0,4.0,0.0,0.0,Wanze,Liège
429000,2890,HOUSE,HOUSE,AS_NEW,2,263.0,0,0.0,1.0,263.0,2.0,0.0,0.0,Puurs-Sint-Amands,Antwerp
355000,9000,APARTMENT,GROUND_FLOOR,AS_NEW,3,101.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Gent,East Flanders
169000,2060,APARTMENT,APARTMENT,GOOD,1,40.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
274900,6860,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Léglise,Luxembourg
320000,1601,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,230.0,0,1.0,1.0,250.0,2.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant
595000,8400,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
249000,9030,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,1.0,0.0,180.0,2.0,0.0,0.0,Gent,East Flanders
175000,1083,APARTMENT,APARTMENT,TO_RENOVATE,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital
239000,2000,APARTMENT,APARTMENT,GOOD,2,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
345000,2800,HOUSE,HOUSE,TO_BE_DONE_UP,3,214.0,0,1.0,0.0,175.0,3.0,0.0,0.0,Mechelen,Antwerp
95000,9500,HOUSE,HOUSE,TO_RENOVATE,2,112.0,0,1.0,1.0,230.0,2.0,0.0,0.0,Geraardsbergen,East Flanders
180000,5024,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur
160000,4102,HOUSE,HOUSE,GOOD,2,85.0,0,1.0,1.0,75.0,2.0,0.0,0.0,Seraing,Liège
115000,6060,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut
389000,1820,APARTMENT,APARTMENT,JUST_RENOVATED,2,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Steenokkerzeel,Flemish Brabant
164000,8400,APARTMENT,APARTMENT,TO_RENOVATE,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
369000,3600,APARTMENT,APARTMENT,GOOD,2,120.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg
240000,1190,APARTMENT,APARTMENT,GOOD,2,83.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital
639000,3440,APARTMENT,APARTMENT,JUST_RENOVATED,2,192.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Zoutleeuw,Flemish Brabant
515000,1050,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,150.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
349500,8300,APARTMENT,APARTMENT,GOOD,1,46.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
269000,7370,HOUSE,HOUSE,AS_NEW,3,156.0,0,1.0,0.0,247.0,2.0,0.0,0.0,Dour,Hainaut
210000,2060,HOUSE,HOUSE,TO_RENOVATE,3,102.0,0,0.0,0.0,50.0,3.0,0.0,0.0,Antwerpen,Antwerp
269000,9100,APARTMENT,APARTMENT,GOOD,1,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
199000,1770,HOUSE,HOUSE,GOOD,2,65.0,0,0.0,0.0,104.0,2.0,0.0,0.0,Liedekerke,Flemish Brabant
389000,1930,HOUSE,HOUSE,GOOD,4,215.0,0,1.0,1.0,60.0,2.0,0.0,0.0,Zaventem,Flemish Brabant
349000,2243,HOUSE,HOUSE,GOOD,3,176.0,0,0.0,0.0,392.0,3.0,0.0,0.0,Zandhoven,Antwerp
249000,9190,APARTMENT,APARTMENT,AS_NEW,3,121.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Stekene,East Flanders
245000,9300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
395000,1420,APARTMENT,APARTMENT,AS_NEW,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant
240000,2800,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp
175000,7090,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Braine-le-Comte,Hainaut
89000,4420,HOUSE,HOUSE,GOOD,2,99.0,0,0.0,1.0,170.0,2.0,0.0,0.0,Saint-Nicolas,Liège
225000,9200,HOUSE,HOUSE,AS_NEW,1,100.0,0,1.0,1.0,172.0,3.0,0.0,0.0,Dendermonde,East Flanders
125000,7080,HOUSE,HOUSE,TO_BE_DONE_UP,1,82.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Frameries,Hainaut
360000,9051,APARTMENT,APARTMENT,AS_NEW,3,104.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
189000,1000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
390260,9052,APARTMENT,APARTMENT,GOOD,2,92.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
350000,4831,APARTMENT,LOFT,GOOD,3,294.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Limbourg,Liège
329000,9140,APARTMENT,GROUND_FLOOR,AS_NEW,2,114.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Temse,East Flanders
384500,4031,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège
395000,2900,HOUSE,HOUSE,JUST_RENOVATED,3,155.0,0,0.0,1.0,261.0,2.0,0.0,0.0,Schoten,Antwerp
309000,1410,APARTMENT,APARTMENT,AS_NEW,1,54.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant
279000,2100,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
179000,8620,HOUSE,HOUSE,GOOD,1,52.0,0,0.0,0.0,69.0,2.0,0.0,0.0,Nieuwpoort,Other
850000,1200,HOUSE,HOUSE,TO_BE_DONE_UP,4,235.0,1,1.0,1.0,400.0,3.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital
319000,8450,HOUSE,HOUSE,GOOD,3,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Bredene,Other
630000,1000,APARTMENT,APARTMENT,AS_NEW,3,129.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
685000,1170,HOUSE,HOUSE,AS_NEW,4,195.0,0,0.0,1.0,180.0,2.0,0.0,0.0,Watermael-Boitsfort,Brussels Capital
229000,3970,APARTMENT,APARTMENT,GOOD,3,170.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg
169000,2300,HOUSE,HOUSE,GOOD,2,135.0,0,0.0,0.0,185.0,2.0,0.0,0.0,Turnhout,Antwerp
269000,9300,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders
195000,9520,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,0.0,0.0,107.0,3.0,0.0,0.0,Sint-Lievens-Houtem,East Flanders
275000,4000,HOUSE,HOUSE,TO_RENOVATE,4,207.0,0,1.0,1.0,192.0,2.0,0.0,0.0,Liège,Liège
424000,2100,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,155.0,2.0,0.0,0.0,Antwerpen,Antwerp
320000,9230,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders
308858,8800,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other
205000,4670,HOUSE,HOUSE,GOOD,3,94.0,0,1.0,1.0,356.0,2.0,0.0,0.0,Blegny,Liège
125000,8790,APARTMENT,APARTMENT,GOOD,1,43.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Waregem,Other
160000,7060,HOUSE,HOUSE,GOOD,4,171.0,0,0.0,1.0,641.0,3.0,0.0,0.0,Soignies,Hainaut
305000,1780,HOUSE,HOUSE,GOOD,2,110.0,0,1.0,1.0,132.0,2.0,0.0,0.0,Wemmel,Flemish Brabant
250000,1348,APARTMENT,DUPLEX,TO_BE_DONE_UP,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Mont-Saint-Guibert,Walloon Brabant
295000,2600,APARTMENT,APARTMENT,JUST_RENOVATED,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
134000,2000,APARTMENT,FLAT_STUDIO,AS_NEW,1,18.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
275000,9800,HOUSE,HOUSE,GOOD,3,144.0,0,0.0,0.0,259.0,3.0,0.0,0.0,Deinze,East Flanders
429000,1630,APARTMENT,GROUND_FLOOR,AS_NEW,2,102.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Linkebeek,Flemish Brabant
359000,9280,HOUSE,HOUSE,JUST_RENOVATED,3,190.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lebbeke,East Flanders
495000,9000,APARTMENT,APARTMENT,AS_NEW,1,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders
490000,1050,HOUSE,HOUSE,TO_RENOVATE,3,150.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital
350000,2018,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp
139000,8400,APARTMENT,APARTMENT,GOOD,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other
369000,2020,HOUSE,HOUSE,GOOD,3,182.0,0,1.0,1.0,211.0,2.0,0.0,0.0,Antwerpen,Antwerp
285000,9551,APARTMENT,APARTMENT,GOOD,3,180.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herzele,East Flanders
179000,9340,HOUSE,HOUSE,TO_BE_DONE_UP,2,91.0,1,1.0,1.0,139.0,2.0,0.0,0.0,Lede,East Flanders
399000,3720,HOUSE,HOUSE,GOOD,3,157.0,0,1.0,0.0,371.0,3.0,0.0,0.0,Kortessem,Limburg
350000,1030,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
275000,1400,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Nivelles,Walloon Brabant
395000,1090,APARTMENT,LOFT,GOOD,4,179.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital
720000,1180,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital
248050,3590,APARTMENT,APARTMENT,GOOD,2,79.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Diepenbeek,Limburg
175000,4100,HOUSE,HOUSE,AS_NEW,4,143.0,0,1.0,0.0,110.0,2.0,0.0,0.0,Seraing,Liège
270000,6600,HOUSE,HOUSE,GOOD,3,143.0,0,1.0,0.0,290.0,2.0,0.0,0.0,Bastogne,Luxembourg
339000,4000,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3,150.0,0,0.0,0.0,370.0,2.0,0.0,0.0,Liège,Liège
570000,1050,APARTMENT,APARTMENT,GOOD,3,122.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital
156000,2850,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Boom,Antwerp
215000,9220,APARTMENT,APARTMENT,GOOD,3,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Hamme,East Flanders
138000,6000,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut
195000,9600,HOUSE,HOUSE,TO_BE_DONE_UP,2,175.0,0,0.0,0.0,225.0,2.0,0.0,0.0,Renaix,East Flanders
496650,3001,HOUSE,HOUSE,AS_NEW,3,130.0,0,1.0,1.0,0.0,3.0,0.0,0.0,Leuven,Flemish Brabant
199000,4420,HOUSE,HOUSE,GOOD,3,145.0,0,1.0,1.0,209.0,2.0,0.0,0.0,Saint-Nicolas,Liège
429000,9810,HOUSE,HOUSE,GOOD,3,188.0,0,0.0,0.0,654.0,3.0,0.0,0.0,Nazareth,East Flanders
459000,2390,HOUSE,HOUSE,JUST_RENOVATED,4,160.0,0,1.0,1.0,307.0,3.0,0.0,0.0,Malle,Antwerp
209000,8420,APARTMENT,DUPLEX,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,Other
129000,4020,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,52.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège
250000,1020,APARTMENT,GROUND_FLOOR,GOOD,2,82.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital
405500,9060,APARTMENT,APARTMENT,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders
379000,1000,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
265000,4400,HOUSE,HOUSE,AS_NEW,3,135.0,0,1.0,1.0,145.0,2.0,0.0,0.0,Flémalle,Liège
450000,2610,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
650000,1160,APARTMENT,DUPLEX,AS_NEW,3,138.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Auderghem,Brussels Capital
290000,2870,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp
307500,5150,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Floreffe,Namur
269000,9100,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders
280000,3560,HOUSE,MIXED_USE_BUILDING,GOOD,2,105.0,0,0.0,0.0,755.0,2.0,0.0,0.0,Lummen,Limburg
427547,3580,HOUSE,HOUSE,AS_NEW,3,209.0,1,0.0,0.0,547.0,3.0,0.0,0.0,Beringen,Limburg
249000,5060,HOUSE,HOUSE,TO_RENOVATE,3,132.0,0,0.0,0.0,486.0,4.0,0.0,0.0,Sambreville,Namur
372500,8540,HOUSE,HOUSE,GOOD,3,130.0,0,0.0,0.0,315.0,3.0,0.0,0.0,Deerlijk,Other
200000,5000,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,75.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Namur,Namur
249000,4040,HOUSE,HOUSE,TO_BE_DONE_UP,4,135.0,0,1.0,1.0,232.0,2.0,0.0,0.0,Herstal,Liège
225000,2600,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp
477500,8760,HOUSE,HOUSE,GOOD,3,192.0,0,1.0,0.0,586.0,3.0,0.0,0.0,Meulebeke,Other
193000,8700,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tielt,Other
799000,8301,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other
425000,3000,APARTMENT,TRIPLEX,JUST_RENOVATED,3,207.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Leuven,Flemish Brabant
695000,1000,APARTMENT,APARTMENT,AS_NEW,2,150.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
359000,9140,HOUSE,HOUSE,GOOD,4,159.0,0,1.0,0.0,375.0,3.0,0.0,0.0,Temse,East Flanders
235000,6880,APARTMENT,APARTMENT,AS_NEW,3,120.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Bertrix,Luxembourg
299000,4877,HOUSE,HOUSE,TO_BE_DONE_UP,3,180.0,0,0.0,1.0,340.0,4.0,0.0,0.0,Olne,Liège
349000,1030,APARTMENT,APARTMENT,GOOD,4,131.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital
99000,7100,HOUSE,HOUSE,TO_BE_DONE_UP,2,123.0,0,0.0,1.0,160.0,2.0,0.0,0.0,La Louvière,Hainaut
628000,1000,APARTMENT,APARTMENT,GOOD,3,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
225000,8434,APARTMENT,APARTMENT,GOOD,1,56.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other
150000,9340,HOUSE,HOUSE,TO_RENOVATE,1,220.0,0,0.0,0.0,230.0,3.0,0.0,0.0,Lede,East Flanders
395000,9820,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders
169000,6240,HOUSE,HOUSE,GOOD,3,118.0,1,1.0,0.0,140.0,3.0,0.0,0.0,Farciennes,Hainaut
649000,1000,APARTMENT,APARTMENT,AS_NEW,3,172.0,1,0.0,0.0,0.0,4.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital
495000,1210,APARTMENT,APARTMENT,AS_NEW,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital
399000,9940,APARTMENT,DUPLEX,AS_NEW,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders
145000,7012,HOUSE,HOUSE,GOOD,2,114.0,0,1.0,1.0,370.0,2.0,0.0,0.0,Mons,Hainaut
301948,9052,APARTMENT,APARTMENT,GOOD,1,69.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders
269000,2830,APARTMENT,APARTMENT,GOOD,2,82.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp
319000,2260,APARTMENT,APARTMENT,GOOD,1,88.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Westerlo,Antwerp
332000,9971,HOUSE,HOUSE,AS_NEW,3,125.0,0,1.0,0.0,126.0,3.0,0.0,0.0,Kaprijke,East Flanders
585000,8301,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,96.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Knokke-Heist,Other
320000,1070,APARTMENT,APARTMENT,GOOD,3,107.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital
159000,4500,HOUSE,HOUSE,TO_BE_DONE_UP,3,152.0,0,1.0,0.0,150.0,4.0,0.0,0.0,Huy,Liège
239000,8790,HOUSE,HOUSE,GOOD,2,100.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Waregem,Other
295000,8300,APARTMENT,APARTMENT,GOOD,1,58.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other
245000,7181,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,1.0,421.0,4.0,0.0,0.0,Seneffe,Hainaut
